date,platform,campaign_name,impressions,clicks,spend,ctr,cpc,conversions,conversion_value,reach
2025-07-07,meta,Demo Meta Awareness Q1,4950,99,99.08,0.02,1.0,2,100.0,4208.0
2025-07-07,meta,Demo Meta Awareness Q2,5500,110,109.98,0.02,1.0,2,100.0,4675.0
2025-07-07,meta,Demo Meta Conversion Q1,5500,110,109.95,0.02,1.0,2,100.0,4675.0
2025-07-07,meta,Demo Meta Conversion Q2,4550,91,91.09,0.02,1.0,2,100.0,3868.0
2025-07-08,google,Demo Search Brand,5400,108,107.93,0.02,1.0,2,100.0,
2025-07-08,google,Demo Search Generic,4500,90,90.11,0.02,1.0,2,100.0,
2025-07-08,google,Demo Display Retargeting,5100,102,102.02,0.02,1.0,2,100.0,
2025-07-08,meta,Demo Meta Awareness Q1,5300,106,106.41,0.02,1.0,2,100.0,4505.0
2025-07-08,meta,Demo Meta Awareness Q2,4800,96,96.43,0.02,1.0,2,100.0,4080.0
2025-07-08,meta,Demo Meta Conversion Q1,5200,104,104.04,0.02,1.0,2,100.0,4420.0
2025-07-08,meta,Demo Meta Conversion Q2,5100,102,102.1,0.02,1.0,2,100.0,4335.0
2025-07-09,google,Demo Search Brand,4950,99,99.19,0.02,1.0,2,100.0,
2025-07-09,google,Demo Search Generic,5350,107,107.02,0.02,1.0,2,100.0,
2025-07-09,google,Demo Display Retargeting,5200,104,103.67,0.02,1.0,2,100.0,
2025-07-09,meta,Demo Meta Awareness Q1,5300,106,105.91,0.02,1.0,2,100.0,4505.0
2025-07-09,meta,Demo Meta Awareness Q2,4600,92,91.52,0.02,0.99,2,100.0,3910.0
2025-07-09,meta,Demo Meta Conversion Q1,4700,94,94.15,0.02,1.0,2,100.0,3995.0
2025-07-09,meta,Demo Meta Conversion Q2,5100,102,102.0,0.02,1.0,2,100.0,4335.0
2025-07-10,google,Demo Search Brand,5300,106,106.49,0.02,1.0,2,100.0,
2025-07-10,google,Demo Search Generic,5250,105,105.42,0.02,1.0,2,100.0,
2025-07-10,google,Demo Display Retargeting,4950,99,99.36,0.02,1.0,2,100.0,
2025-07-10,meta,Demo Meta Awareness Q1,5300,106,106.41,0.02,1.0,2,100.0,4505.0
2025-07-10,meta,Demo Meta Awareness Q2,5400,108,107.73,0.02,1.0,2,100.0,4590.0
2025-07-10,meta,Demo Meta Conversion Q1,5100,102,101.86,0.02,1.0,2,100.0,4335.0
2025-07-10,meta,Demo Meta Conversion Q2,4650,93,92.99,0.02,1.0,2,100.0,3952.0
2025-07-11,google,Demo Search Brand,5100,102,102.12,0.02,1.0,2,100.0,
2025-07-11,google,Demo Search Generic,4800,96,96.28,0.02,1.0,2,100.0,
2025-07-11,google,Demo Display Retargeting,4850,97,97.16,0.02,1.0,2,100.0,
2025-07-11,meta,Demo Meta Awareness Q1,5400,108,107.87,0.02,1.0,2,100.0,4590.0
2025-07-11,meta,Demo Meta Awareness Q2,5500,110,109.71,0.02,1.0,2,100.0,4675.0
2025-07-11,meta,Demo Meta Conversion Q1,5200,104,104.2,0.02,1.0,2,100.0,4420.0
2025-07-11,meta,Demo Meta Conversion Q2,4800,96,96.27,0.02,1.0,2,100.0,4080.0
2025-07-12,google,Demo Search Brand,5750,115,114.72,0.02,1.0,2,100.0,
2025-07-12,google,Demo Search Generic,5450,109,109.01,0.02,1.0,2,100.0,
2025-07-12,google,Demo Display Retargeting,5450,109,109.43,0.02,1.0,2,100.0,
2025-07-12,meta,Demo Meta Awareness Q1,5500,110,109.79,0.02,1.0,2,100.0,4675.0
2025-07-12,meta,Demo Meta Awareness Q2,6200,124,124.23,0.02,1.0,2,100.0,5270.0
2025-07-12,meta,Demo Meta Conversion Q1,5650,113,112.57,0.02,1.0,2,100.0,4802.0
2025-07-12,meta,Demo Meta Conversion Q2,5500,110,109.96,0.02,1.0,2,100.0,4675.0
2025-07-13,google,Demo Search Brand,6600,132,131.77,0.02,1.0,3,150.0,
2025-07-13,google,Demo Search Generic,6250,125,125.14,0.02,1.0,2,100.0,
2025-07-13,google,Demo Display Retargeting,6100,122,122.46,0.02,1.0,2,100.0,
2025-07-13,meta,Demo Meta Awareness Q1,6050,121,121.14,0.02,1.0,2,100.0,5142.0
2025-07-13,meta,Demo Meta Awareness Q2,6550,131,130.98,0.02,1.0,3,150.0,5568.0
2025-07-13,meta,Demo Meta Conversion Q1,6150,123,122.77,0.02,1.0,2,100.0,5228.0
2025-07-13,meta,Demo Meta Conversion Q2,5450,109,108.87,0.02,1.0,2,100.0,4632.0
2025-07-14,google,Demo Search Brand,5100,102,101.79,0.02,1.0,2,100.0,
2025-07-14,google,Demo Search Generic,4950,99,98.61,0.02,1.0,2,100.0,
2025-07-14,google,Demo Display Retargeting,5500,110,109.98,0.02,1.0,2,100.0,
2025-07-14,meta,Demo Meta Awareness Q1,5000,100,99.71,0.02,1.0,2,100.0,4250.0
2025-07-14,meta,Demo Meta Awareness Q2,5300,106,105.66,0.02,1.0,2,100.0,4505.0
2025-07-14,meta,Demo Meta Conversion Q1,5300,106,106.37,0.02,1.0,2,100.0,4505.0
2025-07-14,meta,Demo Meta Conversion Q2,4550,91,91.04,0.02,1.0,2,100.0,3868.0
2025-07-15,google,Demo Search Brand,5450,109,109.27,0.02,1.0,2,100.0,
2025-07-15,google,Demo Search Generic,5000,100,100.39,0.02,1.0,2,100.0,
2025-07-15,google,Demo Display Retargeting,5350,107,106.59,0.02,1.0,2,100.0,
2025-07-15,meta,Demo Meta Awareness Q1,5150,103,102.82,0.02,1.0,2,100.0,4378.0
2025-07-15,meta,Demo Meta Awareness Q2,4950,99,99.02,0.02,1.0,2,100.0,4208.0
2025-07-15,meta,Demo Meta Conversion Q1,4750,95,95.48,0.02,1.01,2,100.0,4038.0
2025-07-15,meta,Demo Meta Conversion Q2,4700,94,93.76,0.02,1.0,2,100.0,3995.0
2025-07-16,google,Demo Search Brand,5200,104,104.24,0.02,1.0,2,100.0,
2025-07-16,google,Demo Search Generic,4600,92,91.55,0.02,1.0,2,100.0,
2025-07-16,google,Demo Display Retargeting,4750,95,94.87,0.02,1.0,2,100.0,
2025-07-16,meta,Demo Meta Awareness Q1,5050,101,100.51,0.02,1.0,2,100.0,4292.0
2025-07-16,meta,Demo Meta Awareness Q2,4700,94,94.4,0.02,1.0,2,100.0,3995.0
2025-07-16,meta,Demo Meta Conversion Q1,5050,101,101.0,0.02,1.0,2,100.0,4292.0
2025-07-16,meta,Demo Meta Conversion Q2,4850,97,97.22,0.02,1.0,2,100.0,4122.0
2025-07-17,google,Demo Search Brand,4750,95,95.38,0.02,1.0,2,100.0,
2025-07-17,google,Demo Search Generic,5200,104,104.32,0.02,1.0,2,100.0,
2025-07-17,google,Demo Display Retargeting,4750,95,94.85,0.02,1.0,2,100.0,
2025-07-17,meta,Demo Meta Awareness Q1,4700,94,93.94,0.02,1.0,2,100.0,3995.0
2025-07-17,meta,Demo Meta Awareness Q2,4650,93,93.39,0.02,1.0,2,100.0,3952.0
2025-07-17,meta,Demo Meta Conversion Q1,4700,94,94.05,0.02,1.0,2,100.0,3995.0
2025-07-17,meta,Demo Meta Conversion Q2,4500,90,90.25,0.02,1.0,2,100.0,3825.0
2025-07-18,google,Demo Search Brand,5200,104,104.31,0.02,1.0,2,100.0,
2025-07-18,google,Demo Search Generic,5050,101,101.31,0.02,1.0,2,100.0,
2025-07-18,google,Demo Display Retargeting,4550,91,90.95,0.02,1.0,2,100.0,
2025-07-18,meta,Demo Meta Awareness Q1,5000,100,99.65,0.02,1.0,2,100.0,4250.0
2025-07-18,meta,Demo Meta Awareness Q2,5350,107,106.7,0.02,1.0,2,100.0,4548.0
2025-07-18,meta,Demo Meta Conversion Q1,5000,100,99.59,0.02,1.0,2,100.0,4250.0
2025-07-18,meta,Demo Meta Conversion Q2,5500,110,110.0,0.02,1.0,2,100.0,4675.0
2025-07-19,google,Demo Search Brand,5500,110,110.46,0.02,1.0,2,100.0,
2025-07-19,google,Demo Search Generic,6150,123,122.73,0.02,1.0,2,100.0,
2025-07-19,google,Demo Display Retargeting,6050,121,120.63,0.02,1.0,2,100.0,
2025-07-19,meta,Demo Meta Awareness Q1,6100,122,122.06,0.02,1.0,2,100.0,5185.0
2025-07-19,meta,Demo Meta Awareness Q2,6000,120,120.44,0.02,1.0,2,100.0,5100.0
2025-07-19,meta,Demo Meta Conversion Q1,6100,122,121.5,0.02,1.0,2,100.0,5185.0
2025-07-19,meta,Demo Meta Conversion Q2,6500,130,129.83,0.02,1.0,3,150.0,5525.0
2025-07-20,google,Demo Search Brand,5850,117,116.74,0.02,1.0,2,100.0,
2025-07-20,google,Demo Search Generic,6200,124,123.84,0.02,1.0,2,100.0,
2025-07-20,google,Demo Display Retargeting,5650,113,113.33,0.02,1.0,2,100.0,
2025-07-20,meta,Demo Meta Awareness Q1,5850,117,116.53,0.02,1.0,2,100.0,4972.0
2025-07-20,meta,Demo Meta Awareness Q2,6050,121,120.9,0.02,1.0,2,100.0,5142.0
2025-07-20,meta,Demo Meta Conversion Q1,6250,125,125.01,0.02,1.0,2,100.0,5312.0
2025-07-20,meta,Demo Meta Conversion Q2,6500,130,129.92,0.02,1.0,3,150.0,5525.0
2025-07-21,google,Demo Search Brand,5200,104,104.08,0.02,1.0,2,100.0,
2025-07-21,google,Demo Search Generic,5200,104,103.79,0.02,1.0,2,100.0,
2025-07-21,google,Demo Display Retargeting,4950,99,98.55,0.02,1.0,2,100.0,
2025-07-21,meta,Demo Meta Awareness Q1,4750,95,94.74,0.02,1.0,2,100.0,4038.0
2025-07-21,meta,Demo Meta Awareness Q2,5200,104,104.2,0.02,1.0,2,100.0,4420.0
2025-07-21,meta,Demo Meta Conversion Q1,4850,97,97.47,0.02,1.0,2,100.0,4122.0
2025-07-21,meta,Demo Meta Conversion Q2,5350,107,107.49,0.02,1.0,2,100.0,4548.0
2025-07-22,google,Demo Search Brand,5350,107,107.23,0.02,1.0,2,100.0,
2025-07-22,google,Demo Search Generic,4600,92,91.57,0.02,1.0,2,100.0,
2025-07-22,google,Demo Display Retargeting,4550,91,90.77,0.02,1.0,2,100.0,
2025-07-22,meta,Demo Meta Awareness Q1,4950,99,99.21,0.02,1.0,2,100.0,4208.0
2025-07-22,meta,Demo Meta Awareness Q2,4700,94,94.49,0.02,1.01,2,100.0,3995.0
2025-07-22,meta,Demo Meta Conversion Q1,4750,95,94.79,0.02,1.0,2,100.0,4038.0
2025-07-22,meta,Demo Meta Conversion Q2,4900,98,98.21,0.02,1.0,2,100.0,4165.0
2025-07-23,google,Demo Search Brand,5300,106,105.63,0.02,1.0,2,100.0,
2025-07-23,google,Demo Search Generic,4650,93,93.31,0.02,1.0,2,100.0,
2025-07-23,google,Demo Display Retargeting,5450,109,109.04,0.02,1.0,2,100.0,
2025-07-23,meta,Demo Meta Awareness Q1,5100,102,102.12,0.02,1.0,2,100.0,4335.0
2025-07-23,meta,Demo Meta Awareness Q2,5250,105,105.31,0.02,1.0,2,100.0,4462.0
2025-07-23,meta,Demo Meta Conversion Q1,4650,93,93.16,0.02,1.0,2,100.0,3952.0
2025-07-23,meta,Demo Meta Conversion Q2,4650,93,93.0,0.02,1.0,2,100.0,3952.0
2025-07-24,google,Demo Search Brand,4800,96,96.33,0.02,1.0,2,100.0,
2025-07-24,google,Demo Search Generic,5400,108,107.9,0.02,1.0,2,100.0,
2025-07-24,google,Demo Display Retargeting,5350,107,106.74,0.02,1.0,2,100.0,
2025-07-24,meta,Demo Meta Awareness Q1,4750,95,95.32,0.02,1.0,2,100.0,4038.0
2025-07-24,meta,Demo Meta Awareness Q2,4900,98,98.33,0.02,1.0,2,100.0,4165.0
2025-07-24,meta,Demo Meta Conversion Q1,5000,100,100.0,0.02,1.0,2,100.0,4250.0
2025-07-24,meta,Demo Meta Conversion Q2,4800,96,96.49,0.02,1.01,2,100.0,4080.0
2025-07-25,google,Demo Search Brand,5450,109,109.0,0.02,1.0,2,100.0,
2025-07-25,google,Demo Search Generic,5200,104,103.59,0.02,1.0,2,100.0,
2025-07-25,google,Demo Display Retargeting,4950,99,98.63,0.02,1.0,2,100.0,
2025-07-25,meta,Demo Meta Awareness Q1,4500,90,90.16,0.02,1.0,2,100.0,3825.0
2025-07-25,meta,Demo Meta Awareness Q2,4550,91,91.16,0.02,1.0,2,100.0,3868.0
2025-07-25,meta,Demo Meta Conversion Q1,5050,101,100.96,0.02,1.0,2,100.0,4292.0
2025-07-25,meta,Demo Meta Conversion Q2,5250,105,105.11,0.02,1.0,2,100.0,4462.0
2025-07-26,google,Demo Search Brand,6150,123,122.8,0.02,1.0,2,100.0,
2025-07-26,google,Demo Search Generic,6350,127,127.47,0.02,1.0,3,150.0,
2025-07-26,google,Demo Display Retargeting,6350,127,126.58,0.02,1.0,3,150.0,
2025-07-26,meta,Demo Meta Awareness Q1,6350,127,127.28,0.02,1.0,3,150.0,5398.0
2025-07-26,meta,Demo Meta Awareness Q2,6150,123,122.62,0.02,1.0,2,100.0,5228.0
2025-07-26,meta,Demo Meta Conversion Q1,6450,129,128.7,0.02,1.0,3,150.0,5482.0
2025-07-26,meta,Demo Meta Conversion Q2,5800,116,116.09,0.02,1.0,2,100.0,4930.0
2025-07-27,google,Demo Search Brand,5600,112,111.69,0.02,1.0,2,100.0,
2025-07-27,google,Demo Search Generic,6350,127,127.21,0.02,1.0,3,150.0,
2025-07-27,google,Demo Display Retargeting,5750,115,115.16,0.02,1.0,2,100.0,
2025-07-27,meta,Demo Meta Awareness Q1,5700,114,113.52,0.02,1.0,2,100.0,4845.0
2025-07-27,meta,Demo Meta Awareness Q2,6050,121,121.36,0.02,1.0,2,100.0,5142.0
2025-07-27,meta,Demo Meta Conversion Q1,6050,121,121.48,0.02,1.0,2,100.0,5142.0
2025-07-27,meta,Demo Meta Conversion Q2,5500,110,109.81,0.02,1.0,2,100.0,4675.0
2025-07-28,google,Demo Search Brand,5100,102,102.49,0.02,1.0,2,100.0,
2025-07-28,google,Demo Search Generic,4750,95,94.56,0.02,1.0,2,100.0,
2025-07-28,google,Demo Display Retargeting,4650,93,92.66,0.02,1.0,2,100.0,
2025-07-28,meta,Demo Meta Awareness Q1,5450,109,109.29,0.02,1.0,2,100.0,4632.0
2025-07-28,meta,Demo Meta Awareness Q2,4800,96,95.83,0.02,1.0,2,100.0,4080.0
2025-07-28,meta,Demo Meta Conversion Q1,4900,98,98.23,0.02,1.0,2,100.0,4165.0
2025-07-28,meta,Demo Meta Conversion Q2,4650,93,92.86,0.02,1.0,2,100.0,3952.0
2025-07-29,google,Demo Search Brand,5450,109,108.93,0.02,1.0,2,100.0,
2025-07-29,google,Demo Search Generic,4500,90,90.31,0.02,1.0,2,100.0,
2025-07-29,google,Demo Display Retargeting,4500,90,90.19,0.02,1.0,2,100.0,
2025-07-29,meta,Demo Meta Awareness Q1,4900,98,98.11,0.02,1.0,2,100.0,4165.0
2025-07-29,meta,Demo Meta Awareness Q2,4600,92,92.42,0.02,1.0,2,100.0,3910.0
2025-07-29,meta,Demo Meta Conversion Q1,4700,94,93.89,0.02,1.0,2,100.0,3995.0
2025-07-29,meta,Demo Meta Conversion Q2,4800,96,95.75,0.02,1.0,2,100.0,4080.0
2025-07-30,google,Demo Search Brand,4950,99,99.38,0.02,1.0,2,100.0,
2025-07-30,google,Demo Search Generic,5400,108,107.8,0.02,1.0,2,100.0,
2025-07-30,google,Demo Display Retargeting,4900,98,98.44,0.02,1.0,2,100.0,
2025-07-30,meta,Demo Meta Awareness Q1,5300,106,105.78,0.02,1.0,2,100.0,4505.0
2025-07-30,meta,Demo Meta Awareness Q2,5450,109,109.21,0.02,1.0,2,100.0,4632.0
2025-07-30,meta,Demo Meta Conversion Q1,5350,107,106.88,0.02,1.0,2,100.0,4548.0
2025-07-30,meta,Demo Meta Conversion Q2,5350,107,107.06,0.02,1.0,2,100.0,4548.0
2025-07-31,google,Demo Search Brand,5300,106,105.98,0.02,1.0,2,100.0,
2025-07-31,google,Demo Search Generic,4600,92,92.29,0.02,1.0,2,100.0,
2025-07-31,google,Demo Display Retargeting,4650,93,93.42,0.02,1.0,2,100.0,
2025-07-31,meta,Demo Meta Awareness Q1,4750,95,95.49,0.02,1.01,2,100.0,4038.0
2025-07-31,meta,Demo Meta Awareness Q2,5200,104,103.5,0.02,1.0,2,100.0,4420.0
2025-07-31,meta,Demo Meta Conversion Q1,4900,98,98.38,0.02,1.0,2,100.0,4165.0
2025-07-31,meta,Demo Meta Conversion Q2,5000,100,100.05,0.02,1.0,2,100.0,4250.0
2025-08-01,google,Demo Search Brand,5300,106,106.25,0.02,1.0,2,100.0,
2025-08-01,google,Demo Search Generic,4550,91,90.66,0.02,1.0,2,100.0,
2025-08-01,google,Demo Display Retargeting,5350,107,107.31,0.02,1.0,2,100.0,
2025-08-01,meta,Demo Meta Awareness Q1,5050,101,101.29,0.02,1.0,2,100.0,4292.0
2025-08-01,meta,Demo Meta Awareness Q2,5100,102,101.83,0.02,1.0,2,100.0,4335.0
2025-08-01,meta,Demo Meta Conversion Q1,4800,96,95.61,0.02,1.0,2,100.0,4080.0
2025-08-01,meta,Demo Meta Conversion Q2,4650,93,93.3,0.02,1.0,2,100.0,3952.0
2025-08-02,google,Demo Search Brand,6100,122,121.73,0.02,1.0,2,100.0,
2025-08-02,google,Demo Search Generic,6400,128,128.21,0.02,1.0,3,150.0,
2025-08-02,google,Demo Display Retargeting,6300,126,126.14,0.02,1.0,3,150.0,
2025-08-02,meta,Demo Meta Awareness Q1,6350,127,127.19,0.02,1.0,3,150.0,5398.0
2025-08-02,meta,Demo Meta Awareness Q2,5800,116,116.1,0.02,1.0,2,100.0,4930.0
2025-08-02,meta,Demo Meta Conversion Q1,6150,123,123.09,0.02,1.0,2,100.0,5228.0
2025-08-02,meta,Demo Meta Conversion Q2,6100,122,121.57,0.02,1.0,2,100.0,5185.0
2025-08-03,google,Demo Search Brand,5500,110,110.13,0.02,1.0,2,100.0,
2025-08-03,google,Demo Search Generic,6050,121,120.94,0.02,1.0,2,100.0,
2025-08-03,google,Demo Display Retargeting,5400,108,108.04,0.02,1.0,2,100.0,
2025-08-03,meta,Demo Meta Awareness Q1,6300,126,125.65,0.02,1.0,3,150.0,5355.0
2025-08-03,meta,Demo Meta Awareness Q2,6450,129,129.33,0.02,1.0,3,150.0,5482.0
2025-08-03,meta,Demo Meta Conversion Q1,6450,129,129.3,0.02,1.0,3,150.0,5482.0
2025-08-03,meta,Demo Meta Conversion Q2,5800,116,115.77,0.02,1.0,2,100.0,4930.0
2025-08-04,google,Demo Search Brand,5100,102,102.21,0.02,1.0,2,100.0,
2025-08-04,google,Demo Search Generic,5250,105,104.92,0.02,1.0,2,100.0,
2025-08-04,google,Demo Display Retargeting,5150,103,102.81,0.02,1.0,2,100.0,
2025-08-04,meta,Demo Meta Awareness Q1,4500,90,90.27,0.02,1.0,2,100.0,3825.0
2025-08-04,meta,Demo Meta Awareness Q2,5000,100,100.49,0.02,1.0,2,100.0,4250.0
2025-08-04,meta,Demo Meta Conversion Q1,5000,100,100.3,0.02,1.0,2,100.0,4250.0
2025-08-04,meta,Demo Meta Conversion Q2,5300,106,106.19,0.02,1.0,2,100.0,4505.0
2025-08-05,google,Demo Search Brand,5300,106,106.08,0.02,1.0,2,100.0,
2025-08-05,google,Demo Search Generic,5150,103,103.18,0.02,1.0,2,100.0,
2025-08-05,google,Demo Display Retargeting,4650,93,93.1,0.02,1.0,2,100.0,
2025-08-05,meta,Demo Meta Awareness Q1,5050,101,101.19,0.02,1.0,2,100.0,4292.0
2025-08-05,meta,Demo Meta Awareness Q2,5400,108,107.72,0.02,1.0,2,100.0,4590.0
2025-08-05,meta,Demo Meta Conversion Q1,4650,93,93.26,0.02,1.0,2,100.0,3952.0
2025-08-05,meta,Demo Meta Conversion Q2,5350,107,107.15,0.02,1.0,2,100.0,4548.0
2025-08-06,google,Demo Search Brand,4600,92,91.66,0.02,1.0,2,100.0,
2025-08-06,google,Demo Search Generic,5450,109,109.27,0.02,1.0,2,100.0,
2025-08-06,google,Demo Display Retargeting,5450,109,109.3,0.02,1.0,2,100.0,
2025-08-06,meta,Demo Meta Awareness Q1,5500,110,109.68,0.02,1.0,2,100.0,4675.0
2025-08-06,meta,Demo Meta Awareness Q2,4850,97,96.81,0.02,1.0,2,100.0,4122.0
2025-08-06,meta,Demo Meta Conversion Q1,5350,107,107.07,0.02,1.0,2,100.0,4548.0
2025-08-06,meta,Demo Meta Conversion Q2,4850,97,96.87,0.02,1.0,2,100.0,4122.0
2025-08-07,google,Demo Search Brand,4600,92,92.02,0.02,1.0,2,100.0,
2025-08-07,google,Demo Search Generic,4950,99,98.62,0.02,1.0,2,100.0,
2025-08-07,google,Demo Display Retargeting,5300,106,106.04,0.02,1.0,2,100.0,
2025-08-07,meta,Demo Meta Awareness Q1,4500,90,90.49,0.02,1.01,2,100.0,3825.0
2025-08-07,meta,Demo Meta Awareness Q2,4950,99,98.82,0.02,1.0,2,100.0,4208.0
2025-08-07,meta,Demo Meta Conversion Q1,5100,102,102.06,0.02,1.0,2,100.0,4335.0
2025-08-07,meta,Demo Meta Conversion Q2,5300,106,106.31,0.02,1.0,2,100.0,4505.0
2025-08-08,google,Demo Search Brand,4750,95,94.99,0.02,1.0,2,100.0,
2025-08-08,google,Demo Search Generic,4600,92,92.19,0.02,1.0,2,100.0,
2025-08-08,google,Demo Display Retargeting,4700,94,94.05,0.02,1.0,2,100.0,
2025-08-08,meta,Demo Meta Awareness Q1,5100,102,102.24,0.02,1.0,2,100.0,4335.0
2025-08-08,meta,Demo Meta Awareness Q2,5100,102,102.36,0.02,1.0,2,100.0,4335.0
2025-08-08,meta,Demo Meta Conversion Q1,4850,97,97.2,0.02,1.0,2,100.0,4122.0
2025-08-08,meta,Demo Meta Conversion Q2,5000,100,100.35,0.02,1.0,2,100.0,4250.0
2025-08-09,google,Demo Search Brand,5850,117,116.95,0.02,1.0,2,100.0,
2025-08-09,google,Demo Search Generic,5500,110,110.18,0.02,1.0,2,100.0,
2025-08-09,google,Demo Display Retargeting,5500,110,110.16,0.02,1.0,2,100.0,
2025-08-09,meta,Demo Meta Awareness Q1,6000,120,120.2,0.02,1.0,2,100.0,5100.0
2025-08-09,meta,Demo Meta Awareness Q2,6500,130,130.31,0.02,1.0,3,150.0,5525.0
2025-08-09,meta,Demo Meta Conversion Q1,5900,118,118.5,0.02,1.0,2,100.0,5015.0
2025-08-09,meta,Demo Meta Conversion Q2,6050,121,120.52,0.02,1.0,2,100.0,5142.0
2025-08-10,google,Demo Search Brand,6350,127,127.41,0.02,1.0,3,150.0,
2025-08-10,google,Demo Search Generic,6050,121,121.08,0.02,1.0,2,100.0,
2025-08-10,google,Demo Display Retargeting,5450,109,109.31,0.02,1.0,2,100.0,
2025-08-10,meta,Demo Meta Awareness Q1,5850,117,117.03,0.02,1.0,2,100.0,4972.0
2025-08-10,meta,Demo Meta Awareness Q2,5450,109,108.53,0.02,1.0,2,100.0,4632.0
2025-08-10,meta,Demo Meta Conversion Q1,6500,130,130.07,0.02,1.0,3,150.0,5525.0
2025-08-10,meta,Demo Meta Conversion Q2,6600,132,131.51,0.02,1.0,3,150.0,5610.0
2025-08-11,google,Demo Search Brand,4700,94,94.47,0.02,1.0,2,100.0,
2025-08-11,google,Demo Search Generic,5050,101,100.9,0.02,1.0,2,100.0,
2025-08-11,google,Demo Display Retargeting,4600,92,91.52,0.02,0.99,2,100.0,
2025-08-11,meta,Demo Meta Awareness Q1,4700,94,94.42,0.02,1.0,2,100.0,3995.0
2025-08-11,meta,Demo Meta Awareness Q2,4600,92,91.75,0.02,1.0,2,100.0,3910.0
2025-08-11,meta,Demo Meta Conversion Q1,4500,90,90.08,0.02,1.0,2,100.0,3825.0
2025-08-11,meta,Demo Meta Conversion Q2,5150,103,103.06,0.02,1.0,2,100.0,4378.0
2025-08-12,google,Demo Search Brand,4950,99,98.73,0.02,1.0,2,100.0,
2025-08-12,google,Demo Search Generic,5200,104,103.91,0.02,1.0,2,100.0,
2025-08-12,google,Demo Display Retargeting,5450,109,109.39,0.02,1.0,2,100.0,
2025-08-12,meta,Demo Meta Awareness Q1,5400,108,107.92,0.02,1.0,2,100.0,4590.0
2025-08-12,meta,Demo Meta Awareness Q2,4550,91,90.72,0.02,1.0,2,100.0,3868.0
2025-08-12,meta,Demo Meta Conversion Q1,4900,98,98.18,0.02,1.0,2,100.0,4165.0
2025-08-12,meta,Demo Meta Conversion Q2,5450,109,108.71,0.02,1.0,2,100.0,4632.0
2025-08-13,google,Demo Search Brand,5450,109,109.25,0.02,1.0,2,100.0,
2025-08-13,google,Demo Search Generic,5200,104,104.47,0.02,1.0,2,100.0,
2025-08-13,google,Demo Display Retargeting,4750,95,95.06,0.02,1.0,2,100.0,
2025-08-13,meta,Demo Meta Awareness Q1,4950,99,98.61,0.02,1.0,2,100.0,4208.0
2025-08-13,meta,Demo Meta Awareness Q2,4800,96,95.64,0.02,1.0,2,100.0,4080.0
2025-08-13,meta,Demo Meta Conversion Q1,4750,95,95.08,0.02,1.0,2,100.0,4038.0
2025-08-13,meta,Demo Meta Conversion Q2,4750,95,95.17,0.02,1.0,2,100.0,4038.0
2025-08-14,google,Demo Search Brand,5200,104,103.78,0.02,1.0,2,100.0,
2025-08-14,google,Demo Search Generic,5200,104,104.08,0.02,1.0,2,100.0,
2025-08-14,google,Demo Display Retargeting,5050,101,101.39,0.02,1.0,2,100.0,
2025-08-14,meta,Demo Meta Awareness Q1,5450,109,108.81,0.02,1.0,2,100.0,4632.0
2025-08-14,meta,Demo Meta Awareness Q2,5250,105,105.22,0.02,1.0,2,100.0,4462.0
2025-08-14,meta,Demo Meta Conversion Q1,4900,98,98.41,0.02,1.0,2,100.0,4165.0
2025-08-14,meta,Demo Meta Conversion Q2,5300,106,106.46,0.02,1.0,2,100.0,4505.0
2025-08-15,google,Demo Search Brand,4750,95,94.85,0.02,1.0,2,100.0,
2025-08-15,google,Demo Search Generic,4900,98,98.31,0.02,1.0,2,100.0,
2025-08-15,google,Demo Display Retargeting,4550,91,91.05,0.02,1.0,2,100.0,
2025-08-15,meta,Demo Meta Awareness Q1,5400,108,108.3,0.02,1.0,2,100.0,4590.0
2025-08-15,meta,Demo Meta Awareness Q2,4800,96,95.52,0.02,0.99,2,100.0,4080.0
2025-08-15,meta,Demo Meta Conversion Q1,4600,92,92.06,0.02,1.0,2,100.0,3910.0
2025-08-15,meta,Demo Meta Conversion Q2,5250,105,105.46,0.02,1.0,2,100.0,4462.0
2025-08-16,google,Demo Search Brand,6550,131,130.68,0.02,1.0,3,150.0,
2025-08-16,google,Demo Search Generic,6400,128,128.14,0.02,1.0,3,150.0,
2025-08-16,google,Demo Display Retargeting,5800,116,115.76,0.02,1.0,2,100.0,
2025-08-16,meta,Demo Meta Awareness Q1,6600,132,131.95,0.02,1.0,3,150.0,5610.0
2025-08-16,meta,Demo Meta Awareness Q2,5750,115,114.62,0.02,1.0,2,100.0,4888.0
2025-08-16,meta,Demo Meta Conversion Q1,5700,114,113.53,0.02,1.0,2,100.0,4845.0
2025-08-16,meta,Demo Meta Conversion Q2,5650,113,112.82,0.02,1.0,2,100.0,4802.0
2025-08-17,google,Demo Search Brand,5400,108,108.36,0.02,1.0,2,100.0,
2025-08-17,google,Demo Search Generic,6100,122,121.94,0.02,1.0,2,100.0,
2025-08-17,google,Demo Display Retargeting,6300,126,125.65,0.02,1.0,3,150.0,
2025-08-17,meta,Demo Meta Awareness Q1,6150,123,122.6,0.02,1.0,2,100.0,5228.0
2025-08-17,meta,Demo Meta Awareness Q2,6050,121,120.78,0.02,1.0,2,100.0,5142.0
2025-08-17,meta,Demo Meta Conversion Q1,6150,123,123.39,0.02,1.0,2,100.0,5228.0
