data_date,url,clicks,impressions,avg_position
2026-02-26,/locations/oslo,8,141,4.4
2026-02-26,/pricing,7,111,4.8
2026-02-26,/membership,7,115,5.2
2026-02-26,/blog,5,79,5.6
2026-02-27,/,12,304,2.0
2026-02-27,/booking,14,315,2.4
2026-02-27,/about,11,240,2.8
2026-02-27,/contact,12,250,3.2
2026-02-27,/locations/stockholm,12,223,3.6
2026-02-27,/locations/helsinki,9,155,4.0
2026-02-27,/locations/oslo,10,172,4.4
2026-02-27,/pricing,8,134,4.8
2026-02-27,/membership,6,95,5.2
2026-02-27,/blog,5,73,5.6
2026-02-28,/,10,261,2.0
2026-02-28,/booking,13,298,2.4
2026-02-28,/about,11,235,2.8
2026-02-28,/contact,10,214,3.2
2026-02-28,/locations/stockholm,10,201,3.6
2026-02-28,/locations/helsinki,10,175,4.0
2026-02-28,/locations/oslo,8,137,4.4
2026-02-28,/pricing,7,107,4.8
2026-02-28,/membership,7,106,5.2
2026-02-28,/blog,5,74,5.6
2026-03-01,/,13,320,2.0
2026-03-01,/booking,11,266,2.4
2026-03-01,/about,11,240,2.8
2026-03-01,/contact,12,252,3.2
2026-03-01,/locations/stockholm,10,186,3.6
2026-03-01,/locations/helsinki,9,169,4.0
2026-03-01,/locations/oslo,8,143,4.4
2026-03-01,/pricing,7,114,4.8
2026-03-01,/membership,6,91,5.2
2026-03-01,/blog,6,85,5.6
2026-03-02,/,11,264,2.0
2026-03-02,/booking,13,292,2.4
2026-03-02,/about,10,221,2.8
2026-03-02,/contact,10,202,3.2
2026-03-02,/locations/stockholm,11,214,3.6
2026-03-02,/locations/helsinki,10,182,4.0
2026-03-02,/locations/oslo,8,143,4.4
2026-03-02,/pricing,7,115,4.8
2026-03-02,/membership,6,98,5.2
2026-03-02,/blog,6,83,5.6
2026-03-03,/,13,320,2.0
2026-03-03,/booking,13,308,2.4
2026-03-03,/about,11,234,2.8
2026-03-03,/contact,11,223,3.2
2026-03-03,/locations/stockholm,11,210,3.6
2026-03-03,/locations/helsinki,11,194,4.0
2026-03-03,/locations/oslo,9,155,4.4
2026-03-03,/pricing,7,108,4.8
2026-03-03,/membership,6,98,5.2
2026-03-03,/blog,6,83,5.6
2026-03-04,/,13,326,2.0
2026-03-04,/booking,13,313,2.4
2026-03-04,/about,12,269,2.8
2026-03-04,/contact,10,202,3.2
2026-03-04,/locations/stockholm,9,182,3.6
2026-03-04,/locations/helsinki,9,167,4.0
2026-03-04,/locations/oslo,8,133,4.4
2026-03-04,/pricing,8,132,4.8
2026-03-04,/membership,6,96,5.2
2026-03-04,/blog,5,68,5.6
2026-03-05,/,11,276,2.0
2026-03-05,/booking,13,311,2.4
2026-03-05,/about,12,270,2.8
2026-03-05,/contact,10,213,3.2
2026-03-05,/locations/stockholm,11,217,3.6
2026-03-05,/locations/helsinki,11,197,4.0
2026-03-05,/locations/oslo,9,162,4.4
2026-03-05,/pricing,7,121,4.8
2026-03-05,/membership,6,90,5.2
2026-03-05,/blog,5,81,5.6
2026-03-06,/,10,260,2.0
2026-03-06,/booking,11,257,2.4
2026-03-06,/about,10,218,2.8
2026-03-06,/contact,10,208,3.2
2026-03-06,/locations/stockholm,10,189,3.6
2026-03-06,/locations/helsinki,9,168,4.0
2026-03-06,/locations/oslo,8,134,4.4
2026-03-06,/pricing,8,129,4.8
2026-03-06,/membership,7,114,5.2
2026-03-06,/blog,4,66,5.6
2026-03-07,/,13,319,2.0
2026-03-07,/booking,11,249,2.4
2026-03-07,/about,12,261,2.8
2026-03-07,/contact,10,202,3.2
2026-03-07,/locations/stockholm,12,223,3.6
2026-03-07,/locations/helsinki,8,150,4.0
2026-03-07,/locations/oslo,8,137,4.4
2026-03-07,/pricing,8,131,4.8
2026-03-07,/membership,7,105,5.2
2026-03-07,/blog,5,74,5.6
2026-03-08,/,11,277,2.0
2026-03-08,/booking,12,285,2.4
2026-03-08,/about,13,287,2.8
2026-03-08,/contact,11,234,3.2
2026-03-08,/locations/stockholm,9,181,3.6
2026-03-08,/locations/helsinki,11,197,4.0
2026-03-08,/locations/oslo,9,160,4.4
2026-03-08,/pricing,8,129,4.8
2026-03-08,/membership,6,90,5.2
2026-03-08,/blog,5,70,5.6
2026-03-09,/,12,298,2.0
2026-03-09,/booking,12,283,2.4
2026-03-09,/about,11,239,2.8
2026-03-09,/contact,12,235,3.2
2026-03-09,/locations/stockholm,9,180,3.6
2026-03-09,/locations/helsinki,11,192,4.0
2026-03-09,/locations/oslo,8,135,4.4
2026-03-09,/pricing,9,142,4.8
2026-03-09,/membership,7,107,5.2
2026-03-09,/blog,5,81,5.6
2026-03-10,/,11,285,2.0
2026-03-10,/booking,11,259,2.4
2026-03-10,/about,13,274,2.8
2026-03-10,/contact,12,248,3.2
2026-03-10,/locations/stockholm,11,205,3.6
2026-03-10,/locations/helsinki,9,169,4.0
2026-03-10,/locations/oslo,9,153,4.4
2026-03-10,/pricing,8,133,4.8
2026-03-10,/membership,7,109,5.2
2026-03-10,/blog,5,74,5.6
2026-03-11,/,13,326,2.0
2026-03-11,/booking,12,287,2.4
2026-03-11,/about,13,276,2.8
2026-03-11,/contact,12,245,3.2
2026-03-11,/locations/stockholm,10,195,3.6
2026-03-11,/locations/helsinki,10,189,4.0
2026-03-11,/locations/oslo,9,155,4.4
2026-03-11,/pricing,8,131,4.8
2026-03-11,/membership,6,92,5.2
2026-03-11,/blog,5,81,5.6
2026-03-12,/,11,265,2.0
2026-03-12,/booking,11,250,2.4
2026-03-12,/about,11,239,2.8
2026-03-12,/contact,12,243,3.2
2026-03-12,/locations/stockholm,10,195,3.6
2026-03-12,/locations/helsinki,10,181,4.0
2026-03-12,/locations/oslo,10,169,4.4
2026-03-12,/pricing,8,133,4.8
2026-03-12,/membership,7,110,5.2
2026-03-12,/blog,4,67,5.6
2026-03-13,/,10,260,2.0
2026-03-13,/booking,11,254,2.4
2026-03-13,/about,13,280,2.8
2026-03-13,/contact,12,241,3.2
2026-03-13,/locations/stockholm,10,193,3.6
2026-03-13,/locations/helsinki,11,197,4.0
2026-03-13,/locations/oslo,9,157,4.4
2026-03-13,/pricing,8,136,4.8
2026-03-13,/membership,6,88,5.2
2026-03-13,/blog,5,82,5.6
2026-03-14,/,12,299,2.0
2026-03-14,/booking,10,241,2.4
2026-03-14,/about,10,215,2.8
2026-03-14,/contact,11,229,3.2
2026-03-14,/locations/stockholm,11,205,3.6
2026-03-14,/locations/helsinki,9,158,4.0
2026-03-14,/locations/oslo,8,141,4.4
2026-03-14,/pricing,7,121,4.8
2026-03-14,/membership,5,85,5.2
2026-03-14,/blog,6,86,5.6
2026-03-15,/,13,330,2.0
2026-03-15,/booking,11,254,2.4
2026-03-15,/about,13,276,2.8
2026-03-15,/contact,11,232,3.2
2026-03-15,/locations/stockholm,9,181,3.6
2026-03-15,/locations/helsinki,10,190,4.0
2026-03-15,/locations/oslo,8,132,4.4
2026-03-15,/pricing,7,122,4.8
2026-03-15,/membership,7,108,5.2
2026-03-15,/blog,6,84,5.6
2026-03-16,/,11,281,2.0
2026-03-16,/booking,12,284,2.4
2026-03-16,/about,13,276,2.8
2026-03-16,/contact,12,250,3.2
2026-03-16,/locations/stockholm,9,170,3.6
2026-03-16,/locations/helsinki,8,154,4.0
2026-03-16,/locations/oslo,8,136,4.4
2026-03-16,/pricing,7,107,4.8
2026-03-16,/membership,7,112,5.2
2026-03-16,/blog,4,65,5.6
2026-03-17,/,13,337,2.0
2026-03-17,/booking,11,259,2.4
2026-03-17,/about,10,218,2.8
2026-03-17,/contact,11,217,3.2
2026-03-17,/locations/stockholm,11,214,3.6
2026-03-17,/locations/helsinki,9,156,4.0
2026-03-17,/locations/oslo,10,170,4.4
2026-03-17,/pricing,7,113,4.8
2026-03-17,/membership,7,112,5.2
2026-03-17,/blog,4,64,5.6
2026-03-18,/,13,321,2.0
2026-03-18,/booking,12,274,2.4
2026-03-18,/about,12,270,2.8
2026-03-18,/contact,12,236,3.2
2026-03-18,/locations/stockholm,9,182,3.6
2026-03-18,/locations/helsinki,8,151,4.0
2026-03-18,/locations/oslo,8,146,4.4
2026-03-18,/pricing,8,128,4.8
2026-03-18,/membership,7,110,5.2
2026-03-18,/blog,5,69,5.6
2026-03-19,/,11,282,2.0
2026-03-19,/booking,11,262,2.4
2026-03-19,/about,12,267,2.8
2026-03-19,/contact,10,200,3.2
2026-03-19,/locations/stockholm,10,201,3.6
2026-03-19,/locations/helsinki,10,180,4.0
2026-03-19,/locations/oslo,9,151,4.4
2026-03-19,/pricing,8,127,4.8
2026-03-19,/membership,6,98,5.2
2026-03-19,/blog,6,86,5.6
2026-03-20,/,12,296,2.0
2026-03-20,/booking,13,303,2.4
2026-03-20,/about,12,254,2.8
2026-03-20,/contact,11,233,3.2
2026-03-20,/locations/stockholm,11,219,3.6
2026-03-20,/locations/helsinki,11,200,4.0
2026-03-20,/locations/oslo,8,134,4.4
2026-03-20,/pricing,8,128,4.8
2026-03-20,/membership,6,90,5.2
2026-03-20,/blog,4,65,5.6
2026-03-21,/,13,336,2.0
2026-03-21,/booking,14,316,2.4
2026-03-21,/about,12,264,2.8
2026-03-21,/contact,11,219,3.2
2026-03-21,/locations/stockholm,11,215,3.6
2026-03-21,/locations/helsinki,11,201,4.0
2026-03-21,/locations/oslo,10,169,4.4
2026-03-21,/pricing,8,139,4.8
2026-03-21,/membership,6,100,5.2
2026-03-21,/blog,5,69,5.6
2026-03-22,/,11,267,2.0
2026-03-22,/booking,10,240,2.4
2026-03-22,/about,11,238,2.8
2026-03-22,/contact,10,194,3.2
2026-03-22,/locations/stockholm,11,211,3.6
2026-03-22,/locations/helsinki,11,192,4.0
2026-03-22,/locations/oslo,9,163,4.4
2026-03-22,/pricing,7,109,4.8
2026-03-22,/membership,6,91,5.2
2026-03-22,/blog,6,86,5.6
2026-03-23,/,14,345,2.0
2026-03-23,/booking,14,314,2.4
2026-03-23,/about,13,282,2.8
2026-03-23,/contact,10,201,3.2
2026-03-23,/locations/stockholm,11,217,3.6
2026-03-23,/locations/helsinki,9,160,4.0
2026-03-23,/locations/oslo,8,139,4.4
2026-03-23,/pricing,8,125,4.8
2026-03-23,/membership,7,109,5.2
2026-03-23,/blog,5,74,5.6
2026-03-24,/,11,275,2.0
2026-03-24,/booking,13,309,2.4
2026-03-24,/about,11,234,2.8
2026-03-24,/contact,12,243,3.2
2026-03-24,/locations/stockholm,11,216,3.6
2026-03-24,/locations/helsinki,8,154,4.0
2026-03-24,/locations/oslo,9,148,4.4
2026-03-24,/pricing,7,111,4.8
2026-03-24,/membership,7,107,5.2
2026-03-24,/blog,5,80,5.6
2026-03-25,/,11,282,2.0
2026-03-25,/booking,12,290,2.4
2026-03-25,/about,11,244,2.8
2026-03-25,/contact,11,229,3.2
2026-03-25,/locations/stockholm,11,211,3.6
2026-03-25,/locations/helsinki,11,193,4.0
2026-03-25,/locations/oslo,9,150,4.4
2026-03-25,/pricing,8,133,4.8
2026-03-25,/membership,6,93,5.2
2026-03-25,/blog,5,74,5.6
2026-03-26,/,11,263,2.0
2026-03-26,/booking,12,274,2.4
2026-03-26,/about,11,240,2.8
2026-03-26,/contact,12,253,3.2
2026-03-26,/locations/stockholm,10,186,3.6
2026-03-26,/locations/helsinki,11,201,4.0
2026-03-26,/locations/oslo,8,137,4.4
2026-03-26,/pricing,8,129,4.8
2026-03-26,/membership,6,95,5.2
2026-03-26,/blog,6,84,5.6
2026-03-27,/,12,298,2.0
2026-03-27,/booking,11,255,2.4
2026-03-27,/about,10,225,2.8
2026-03-27,/contact,12,242,3.2
2026-03-27,/locations/stockholm,12,224,3.6
2026-03-27,/locations/helsinki,10,189,4.0
2026-03-27,/locations/oslo,9,151,4.4
2026-03-27,/pricing,9,141,4.8
2026-03-27,/membership,6,100,5.2
2026-03-27,/blog,5,69,5.6
2026-03-28,/,11,276,2.0
2026-03-28,/booking,12,287,2.4
2026-03-28,/about,13,274,2.8
2026-03-28,/contact,12,238,3.2
2026-03-28,/locations/stockholm,9,177,3.6
2026-03-28,/locations/helsinki,10,173,4.0
2026-03-28,/locations/oslo,8,130,4.4
2026-03-28,/pricing,9,141,4.8
2026-03-28,/membership,6,88,5.2
2026-03-28,/blog,6,84,5.6
2026-03-29,/,11,287,2.0
2026-03-29,/booking,12,282,2.4
2026-03-29,/about,12,265,2.8
2026-03-29,/contact,12,248,3.2
2026-03-29,/locations/stockholm,11,213,3.6
2026-03-29,/locations/helsinki,10,175,4.0
2026-03-29,/locations/oslo,8,139,4.4
2026-03-29,/pricing,7,114,4.8
2026-03-29,/membership,7,105,5.2
2026-03-29,/blog,5,73,5.6
2026-03-30,/,13,320,2.0
2026-03-30,/booking,13,298,2.4
2026-03-30,/about,11,231,2.8
2026-03-30,/contact,9,193,3.2
2026-03-30,/locations/stockholm,10,200,3.6
2026-03-30,/locations/helsinki,9,166,4.0
2026-03-30,/locations/oslo,8,132,4.4
2026-03-30,/pricing,7,122,4.8
2026-03-30,/membership,6,97,5.2
2026-03-30,/blog,5,69,5.6
2026-03-31,/,11,285,2.0
2026-03-31,/booking,10,238,2.4
2026-03-31,/about,13,285,2.8
2026-03-31,/contact,12,240,3.2
2026-03-31,/locations/stockholm,9,181,3.6
2026-03-31,/locations/helsinki,10,178,4.0
2026-03-31,/locations/oslo,9,157,4.4
2026-03-31,/pricing,8,126,4.8
2026-03-31,/membership,7,103,5.2
2026-03-31,/blog,6,83,5.6
2026-04-01,/,13,335,2.0
2026-04-01,/booking,10,236,2.4
2026-04-01,/about,12,251,2.8
2026-04-01,/contact,11,222,3.2
2026-04-01,/locations/stockholm,9,172,3.6
2026-04-01,/locations/helsinki,11,196,4.0
2026-04-01,/locations/oslo,10,172,4.4
2026-04-01,/pricing,8,133,4.8
2026-04-01,/membership,6,93,5.2
2026-04-01,/blog,4,65,5.6
2026-04-02,/,11,280,2.0
2026-04-02,/booking,12,284,2.4
2026-04-02,/about,11,234,2.8
2026-04-02,/contact,12,241,3.2
2026-04-02,/locations/stockholm,12,229,3.6
2026-04-02,/locations/helsinki,9,160,4.0
2026-04-02,/locations/oslo,10,172,4.4
2026-04-02,/pricing,8,125,4.8
2026-04-02,/membership,6,98,5.2
2026-04-02,/blog,5,68,5.6
2026-04-03,/,10,261,2.0
2026-04-03,/booking,13,295,2.4
2026-04-03,/about,12,263,2.8
2026-04-03,/contact,12,243,3.2
2026-04-03,/locations/stockholm,10,183,3.6
2026-04-03,/locations/helsinki,10,188,4.0
2026-04-03,/locations/oslo,9,156,4.4
2026-04-03,/pricing,7,121,4.8
2026-04-03,/membership,6,90,5.2
2026-04-03,/blog,5,79,5.6
2026-04-04,/,13,337,2.0
2026-04-04,/booking,13,300,2.4
2026-04-04,/about,13,286,2.8
2026-04-04,/contact,10,201,3.2
2026-04-04,/locations/stockholm,11,209,3.6
2026-04-04,/locations/helsinki,9,167,4.0
2026-04-04,/locations/oslo,8,143,4.4
2026-04-04,/pricing,7,119,4.8
2026-04-04,/membership,7,105,5.2
2026-04-04,/blog,5,81,5.6
2026-04-05,/,12,305,2.0
2026-04-05,/booking,13,291,2.4
2026-04-05,/about,11,239,2.8
2026-04-05,/contact,11,225,3.2
2026-04-05,/locations/stockholm,9,180,3.6
2026-04-05,/locations/helsinki,8,152,4.0
2026-04-05,/locations/oslo,9,148,4.4
2026-04-05,/pricing,9,143,4.8
2026-04-05,/membership,7,113,5.2
2026-04-05,/blog,6,84,5.6
2026-04-06,/,12,288,2.0
2026-04-06,/booking,13,296,2.4
2026-04-06,/about,13,283,2.8
2026-04-06,/contact,10,195,3.2
2026-04-06,/locations/stockholm,10,197,3.6
2026-04-06,/locations/helsinki,9,168,4.0
2026-04-06,/locations/oslo,10,165,4.4
2026-04-06,/pricing,8,128,4.8
2026-04-06,/membership,7,115,5.2
2026-04-06,/blog,4,65,5.6
2026-04-07,/,11,283,2.0
2026-04-07,/booking,12,279,2.4
2026-04-07,/about,11,229,2.8
2026-04-07,/contact,13,257,3.2
2026-04-07,/locations/stockholm,11,212,3.6
2026-04-07,/locations/helsinki,10,181,4.0
2026-04-07,/locations/oslo,8,134,4.4
2026-04-07,/pricing,8,136,4.8
2026-04-07,/membership,7,114,5.2
2026-04-07,/blog,5,82,5.6
2026-04-08,/,12,306,2.0
2026-04-08,/booking,12,290,2.4
2026-04-08,/about,12,252,2.8
2026-04-08,/contact,10,194,3.2
2026-04-08,/locations/stockholm,12,222,3.6
2026-04-08,/locations/helsinki,9,161,4.0
2026-04-08,/locations/oslo,8,142,4.4
2026-04-08,/pricing,9,141,4.8
2026-04-08,/membership,7,107,5.2
2026-04-08,/blog,5,76,5.6
2026-04-09,/,11,278,2.0
2026-04-09,/booking,13,302,2.4
2026-04-09,/about,12,253,2.8
2026-04-09,/contact,11,228,3.2
2026-04-09,/locations/stockholm,9,181,3.6
2026-04-09,/locations/helsinki,9,172,4.0
2026-04-09,/locations/oslo,8,144,4.4
2026-04-09,/pricing,7,117,4.8
2026-04-09,/membership,6,99,5.2
2026-04-09,/blog,6,83,5.6
2026-04-10,/,11,283,2.0
2026-04-10,/booking,11,254,2.4
2026-04-10,/about,13,279,2.8
2026-04-10,/contact,12,243,3.2
2026-04-10,/locations/stockholm,11,204,3.6
2026-04-10,/locations/helsinki,10,184,4.0
2026-04-10,/locations/oslo,8,131,4.4
2026-04-10,/pricing,8,134,4.8
2026-04-10,/membership,7,112,5.2
2026-04-10,/blog,5,74,5.6
2026-04-11,/,13,331,2.0
2026-04-11,/booking,12,281,2.4
2026-04-11,/about,10,215,2.8
2026-04-11,/contact,9,192,3.2
2026-04-11,/locations/stockholm,9,178,3.6
2026-04-11,/locations/helsinki,11,199,4.0
2026-04-11,/locations/oslo,10,171,4.4
2026-04-11,/pricing,7,108,4.8
2026-04-11,/membership,6,96,5.2
2026-04-11,/blog,6,85,5.6
2026-04-12,/,12,305,2.0
2026-04-12,/booking,13,299,2.4
2026-04-12,/about,10,228,2.8
2026-04-12,/contact,10,198,3.2
2026-04-12,/locations/stockholm,10,190,3.6
2026-04-12,/locations/helsinki,10,185,4.0
2026-04-12,/locations/oslo,10,169,4.4
2026-04-12,/pricing,8,136,4.8
2026-04-12,/membership,6,97,5.2
2026-04-12,/blog,5,72,5.6
2026-04-13,/,13,333,2.0
2026-04-13,/booking,12,276,2.4
2026-04-13,/about,11,247,2.8
2026-04-13,/contact,10,211,3.2
2026-04-13,/locations/stockholm,11,211,3.6
2026-04-13,/locations/helsinki,9,157,4.0
2026-04-13,/locations/oslo,8,145,4.4
2026-04-13,/pricing,8,134,4.8
2026-04-13,/membership,7,105,5.2
2026-04-13,/blog,4,67,5.6
2026-04-14,/,11,287,2.0
2026-04-14,/booking,11,266,2.4
2026-04-14,/about,11,230,2.8
2026-04-14,/contact,10,205,3.2
2026-04-14,/locations/stockholm,10,201,3.6
2026-04-14,/locations/helsinki,9,166,4.0
2026-04-14,/locations/oslo,9,155,4.4
2026-04-14,/pricing,8,130,4.8
2026-04-14,/membership,7,114,5.2
2026-04-14,/blog,5,77,5.6
2026-04-15,/,13,329,2.0
2026-04-15,/booking,13,309,2.4
2026-04-15,/about,11,244,2.8
2026-04-15,/contact,10,203,3.2
2026-04-15,/locations/stockholm,10,187,3.6
2026-04-15,/locations/helsinki,10,185,4.0
2026-04-15,/locations/oslo,8,142,4.4
2026-04-15,/pricing,7,111,4.8
2026-04-15,/membership,6,89,5.2
2026-04-15,/blog,5,71,5.6
2026-04-16,/,11,268,2.0
2026-04-16,/booking,13,309,2.4
2026-04-16,/about,10,213,2.8
2026-04-16,/contact,10,207,3.2
2026-04-16,/locations/stockholm,12,226,3.6
2026-04-16,/locations/helsinki,11,191,4.0
2026-04-16,/locations/oslo,10,169,4.4
2026-04-16,/pricing,8,139,4.8
2026-04-16,/membership,6,98,5.2
2026-04-16,/blog,4,66,5.6
2026-04-17,/,13,330,2.0
2026-04-17,/booking,11,265,2.4
2026-04-17,/about,10,221,2.8
2026-04-17,/contact,12,243,3.2
2026-04-17,/locations/stockholm,9,172,3.6
2026-04-17,/locations/helsinki,9,160,4.0
2026-04-17,/locations/oslo,9,157,4.4
2026-04-17,/pricing,7,115,4.8
2026-04-17,/membership,6,87,5.2
2026-04-17,/blog,5,79,5.6
2026-04-18,/,11,282,2.0
2026-04-18,/booking,13,309,2.4
2026-04-18,/about,10,217,2.8
2026-04-18,/contact,11,215,3.2
2026-04-18,/locations/stockholm,12,224,3.6
2026-04-18,/locations/helsinki,8,153,4.0
2026-04-18,/locations/oslo,10,167,4.4
2026-04-18,/pricing,8,138,4.8
2026-04-18,/membership,6,89,5.2
2026-04-18,/blog,5,76,5.6
2026-04-19,/,11,266,2.0
2026-04-19,/booking,13,310,2.4
2026-04-19,/about,13,286,2.8
2026-04-19,/contact,11,215,3.2
2026-04-19,/locations/stockholm,12,228,3.6
2026-04-19,/locations/helsinki,9,163,4.0
2026-04-19,/locations/oslo,9,155,4.4
2026-04-19,/pricing,7,115,4.8
2026-04-19,/membership,6,86,5.2
2026-04-19,/blog,5,72,5.6
2026-04-20,/,12,295,2.0
2026-04-20,/booking,11,250,2.4
2026-04-20,/about,12,251,2.8
2026-04-20,/contact,12,254,3.2
2026-04-20,/locations/stockholm,11,219,3.6
2026-04-20,/locations/helsinki,9,170,4.0
2026-04-20,/locations/oslo,8,146,4.4
2026-04-20,/pricing,8,139,4.8
2026-04-20,/membership,7,102,5.2
2026-04-20,/blog,5,73,5.6
2026-04-21,/,11,280,2.0
2026-04-21,/booking,13,311,2.4
2026-04-21,/about,11,249,2.8
2026-04-21,/contact,10,213,3.2
2026-04-21,/locations/stockholm,12,224,3.6
2026-04-21,/locations/helsinki,10,184,4.0
2026-04-21,/locations/oslo,10,167,4.4
2026-04-21,/pricing,7,118,4.8
2026-04-21,/membership,7,114,5.2
2026-04-21,/blog,6,83,5.6
2026-04-22,/,12,312,2.0
2026-04-22,/booking,14,314,2.4
2026-04-22,/about,11,245,2.8
2026-04-22,/contact,11,225,3.2
2026-04-22,/locations/stockholm,11,206,3.6
2026-04-22,/locations/helsinki,10,190,4.0
2026-04-22,/locations/oslo,9,159,4.4
2026-04-22,/pricing,9,141,4.8
2026-04-22,/membership,6,99,5.2
2026-04-22,/blog,5,77,5.6
2026-04-23,/,12,292,2.0
2026-04-23,/booking,13,299,2.4
2026-04-23,/about,12,266,2.8
2026-04-23,/contact,13,256,3.2
2026-04-23,/locations/stockholm,12,228,3.6
2026-04-23,/locations/helsinki,10,178,4.0
2026-04-23,/locations/oslo,7,129,4.4
2026-04-23,/pricing,8,128,4.8
2026-04-23,/membership,7,104,5.2
2026-04-23,/blog,4,65,5.6
2026-04-24,/,11,271,2.0
2026-04-24,/booking,13,305,2.4
2026-04-24,/about,11,245,2.8
2026-04-24,/contact,12,254,3.2
2026-04-24,/locations/stockholm,10,189,3.6
2026-04-24,/locations/helsinki,11,200,4.0
2026-04-24,/locations/oslo,9,158,4.4
2026-04-24,/pricing,8,134,4.8
2026-04-24,/membership,7,103,5.2
2026-04-24,/blog,5,76,5.6
2026-04-25,/,13,320,2.0
2026-04-25,/booking,11,250,2.4
2026-04-25,/about,11,249,2.8
2026-04-25,/contact,12,255,3.2
2026-04-25,/locations/stockholm,12,224,3.6
2026-04-25,/locations/helsinki,11,198,4.0
2026-04-25,/locations/oslo,10,164,4.4
2026-04-25,/pricing,8,136,4.8
2026-04-25,/membership,7,113,5.2
2026-04-25,/blog,5,81,5.6
2026-04-26,/,11,263,2.0
2026-04-26,/booking,12,281,2.4
2026-04-26,/about,10,215,2.8
2026-04-26,/contact,10,203,3.2
2026-04-26,/locations/stockholm,11,211,3.6
2026-04-26,/locations/helsinki,11,197,4.0
2026-04-26,/locations/oslo,7,128,4.4
2026-04-26,/pricing,8,135,4.8
2026-04-26,/membership,6,99,5.2
2026-04-26,/blog,5,82,5.6
2026-04-27,/,12,312,2.0
2026-04-27,/booking,12,282,2.4
2026-04-27,/about,11,244,2.8
2026-04-27,/contact,11,215,3.2
2026-04-27,/locations/stockholm,10,200,3.6
2026-04-27,/locations/helsinki,10,184,4.0
2026-04-27,/locations/oslo,8,145,4.4
2026-04-27,/pricing,8,125,4.8
2026-04-27,/membership,7,103,5.2
2026-04-27,/blog,4,64,5.6
2026-04-28,/,11,274,2.0
2026-04-28,/booking,11,249,2.4
2026-04-28,/about,13,278,2.8
2026-04-28,/contact,12,252,3.2
2026-04-28,/locations/stockholm,9,181,3.6
2026-04-28,/locations/helsinki,10,185,4.0
2026-04-28,/locations/oslo,8,146,4.4
2026-04-28,/pricing,8,127,4.8
2026-04-28,/membership,6,97,5.2
2026-04-28,/blog,5,74,5.6
2026-04-29,/,13,317,2.0
2026-04-29,/booking,11,258,2.4
2026-04-29,/about,10,214,2.8
2026-04-29,/contact,11,225,3.2
2026-04-29,/locations/stockholm,9,176,3.6
2026-04-29,/locations/helsinki,11,199,4.0
2026-04-29,/locations/oslo,8,143,4.4
2026-04-29,/pricing,7,107,4.8
2026-04-29,/membership,6,99,5.2
2026-04-29,/blog,5,71,5.6
2026-04-30,/,13,317,2.0
2026-04-30,/booking,13,292,2.4
2026-04-30,/about,12,265,2.8
2026-04-30,/contact,11,218,3.2
2026-04-30,/locations/stockholm,11,221,3.6
2026-04-30,/locations/helsinki,8,151,4.0
2026-04-30,/locations/oslo,9,149,4.4
2026-04-30,/pricing,9,142,4.8
2026-04-30,/membership,6,98,5.2
2026-04-30,/blog,6,86,5.6
2026-05-01,/,13,319,2.0
2026-05-01,/booking,12,268,2.4
2026-05-01,/about,12,264,2.8
2026-05-01,/contact,12,255,3.2
2026-05-01,/locations/stockholm,11,221,3.6
2026-05-01,/locations/helsinki,9,159,4.0
2026-05-01,/locations/oslo,10,164,4.4
2026-05-01,/pricing,7,115,4.8
2026-05-01,/membership,6,88,5.2
2026-05-01,/blog,5,73,5.6
2026-05-02,/,12,308,2.0
2026-05-02,/booking,11,260,2.4
2026-05-02,/about,13,276,2.8
2026-05-02,/contact,10,213,3.2
2026-05-02,/locations/stockholm,9,177,3.6
2026-05-02,/locations/helsinki,10,175,4.0
2026-05-02,/locations/oslo,9,156,4.4
2026-05-02,/pricing,7,117,4.8
2026-05-02,/membership,7,112,5.2
2026-05-02,/blog,4,65,5.6
2026-05-03,/,12,309,2.0
2026-05-03,/booking,13,303,2.4
2026-05-03,/about,13,273,2.8
2026-05-03,/contact,12,235,3.2
2026-05-03,/locations/stockholm,9,173,3.6
2026-05-03,/locations/helsinki,8,153,4.0
2026-05-03,/locations/oslo,9,149,4.4
2026-05-03,/pricing,9,142,4.8
2026-05-03,/membership,6,87,5.2
2026-05-03,/blog,6,83,5.6
2026-05-04,/,13,328,2.0
2026-05-04,/booking,13,312,2.4
2026-05-04,/about,10,224,2.8
2026-05-04,/contact,10,198,3.2
2026-05-04,/locations/stockholm,10,193,3.6
2026-05-04,/locations/helsinki,10,176,4.0
2026-05-04,/locations/oslo,10,166,4.4
2026-05-04,/pricing,9,141,4.8
2026-05-04,/membership,6,95,5.2
2026-05-04,/blog,5,82,5.6
2026-05-05,/,13,330,2.0
2026-05-05,/booking,12,268,2.4
2026-05-05,/about,11,247,2.8
2026-05-05,/contact,12,251,3.2
2026-05-05,/locations/stockholm,12,223,3.6
2026-05-05,/locations/helsinki,11,199,4.0
2026-05-05,/locations/oslo,9,155,4.4
2026-05-05,/pricing,8,125,4.8
2026-05-05,/membership,7,110,5.2
2026-05-05,/blog,4,66,5.6
2026-05-06,/,13,334,2.0
2026-05-06,/booking,11,252,2.4
2026-05-06,/about,11,248,2.8
2026-05-06,/contact,12,238,3.2
2026-05-06,/locations/stockholm,9,172,3.6
2026-05-06,/locations/helsinki,9,169,4.0
2026-05-06,/locations/oslo,8,141,4.4
2026-05-06,/pricing,7,109,4.8
